Timestamp,ActivePowerConsumption,Returned energy Wh
2022-03-15 02:10,55.70,0.00
2022-03-15 02:20,54.20,0.00
2022-03-15 02:30,54.10,0.00
2022-03-15 02:40,56.20,0.00
2022-03-15 02:50,69.70,0.00
2022-03-15 03:00,61.00,0.00
2022-03-15 03:10,60.10,0.00
2022-03-15 03:20,60.30,0.00
2022-03-15 03:30,63.20,0.00
2022-03-15 03:40,71.30,0.00
2022-03-15 03:50,59.90,0.00
2022-03-15 04:00,60.00,0.00
2022-03-15 04:10,60.50,0.00
2022-03-15 04:20,61.40,0.00
2022-03-15 04:30,67.30,0.00
2022-03-15 04:40,54.30,0.00
2022-03-15 04:50,53.50,0.00
2022-03-15 05:00,53.30,0.00
2022-03-15 05:10,50.40,0.00
2022-03-15 05:20,61.50,0.00
2022-03-15 05:30,50.30,0.00
2022-03-15 05:40,48.20,0.00
2022-03-15 05:50,48.10,0.00
2022-03-15 06:00,265.70,0.00
2022-03-15 06:10,236.50,0.00
2022-03-15 06:20,191.10,0.00
2022-03-15 06:30,249.30,0.00
2022-03-15 06:40,134.40,0.00
2022-03-15 06:50,160.70,0.00
2022-03-15 07:00,161.60,0.00
2022-03-15 07:10,138.80,0.00
2022-03-15 07:20,215.30,0.00
2022-03-15 07:30,156.00,0.00
2022-03-15 07:40,160.80,0.00
2022-03-15 07:50,206.10,0.00
2022-03-15 08:00,212.50,0.00
2022-03-15 08:10,156.30,0.00
2022-03-15 08:20,141.00,0.00
2022-03-15 08:30,153.80,0.00
2022-03-15 08:40,135.70,0.00
2022-03-15 08:50,241.90,0.00
2022-03-15 09:00,288.20,0.00
2022-03-15 09:10,231.60,0.00
2022-03-15 09:20,197.10,0.00
2022-03-15 09:30,408.30,0.00
2022-03-15 09:40,410.00,0.00
2022-03-15 09:50,235.90,0.00
2022-03-15 10:00,186.80,0.00
2022-03-15 10:10,358.10,0.00
2022-03-15 10:20,195.60,0.00
2022-03-15 10:30,223.40,0.00
2022-03-15 10:40,121.60,0.00
2022-03-15 10:50,160.80,0.00
2022-03-15 11:00,144.20,0.00
2022-03-15 11:10,184.80,0.00
2022-03-15 11:20,124.30,0.00
2022-03-15 11:30,150.70,0.00
2022-03-15 11:40,140.50,0.00
2022-03-15 11:50,117.30,0.00
2022-03-15 12:00,142.00,0.00
2022-03-15 12:10,248.00,0.00
2022-03-15 12:20,108.40,0.00
2022-03-15 12:30,131.00,0.00
2022-03-15 12:40,217.10,0.00
2022-03-15 12:50,260.00,0.00
2022-03-15 13:00,219.10,0.00
2022-03-15 13:10,117.60,0.00
2022-03-15 13:20,134.40,0.00
2022-03-15 13:30,125.80,0.00
2022-03-15 13:40,129.80,0.00
2022-03-15 13:50,104.70,0.00
2022-03-15 14:00,102.90,0.00
2022-03-15 14:10,55.80,0.00
2022-03-15 14:20,55.90,0.00
2022-03-15 14:30,47.90,0.00
2022-03-15 14:40,47.50,0.00
2022-03-15 14:50,47.40,0.00
2022-03-15 15:00,54.40,0.00
2022-03-15 15:10,55.50,0.00
2022-03-15 15:20,51.60,0.00
2022-03-15 15:30,53.40,0.00
2022-03-15 15:40,53.80,0.00
2022-03-15 15:50,60.20,0.00
2022-03-15 16:00,64.70,0.00
2022-03-15 16:10,47.90,0.00
2022-03-15 16:20,47.20,0.00
2022-03-15 16:30,46.70,0.00
2022-03-15 16:40,52.60,0.00
2022-03-15 16:50,56.20,0.00
2022-03-15 17:00,46.90,0.00
2022-03-15 17:10,48.70,0.00
2022-03-15 17:20,54.10,0.00
2022-03-15 17:30,62.80,0.00
2022-03-15 17:40,75.30,0.00
2022-03-15 17:50,81.40,0.00
2022-03-15 18:00,75.00,0.00
2022-03-15 18:10,65.10,0.00
2022-03-15 18:20,67.60,0.00
2022-03-15 18:30,68.10,0.00
2022-03-15 18:40,54.00,0.00
2022-03-15 18:50,52.30,0.00
2022-03-15 19:00,53.00,0.00
2022-03-15 19:10,59.00,0.00
2022-03-15 19:20,70.40,0.00
2022-03-15 19:30,61.70,0.00
2022-03-15 19:40,58.70,0.00
2022-03-15 19:50,59.30,0.00
2022-03-15 20:00,59.40,0.00
2022-03-15 20:10,68.80,0.00
2022-03-15 20:20,60.80,0.00
2022-03-15 20:30,52.80,0.00
2022-03-15 20:40,52.60,0.00
2022-03-15 20:50,53.00,0.00
2022-03-15 21:00,59.40,0.00
2022-03-15 21:10,60.90,0.00
2022-03-15 21:20,53.30,0.00
2022-03-15 21:30,53.40,0.00
2022-03-15 21:40,53.60,0.00
2022-03-15 21:50,57.20,0.00
2022-03-15 22:00,65.60,0.00
2022-03-15 22:10,60.30,0.00
2022-03-15 22:20,63.00,0.00
2022-03-15 22:30,61.40,0.00
2022-03-15 22:40,55.60,0.00
2022-03-15 22:50,65.80,0.00
2022-03-15 23:00,57.20,0.00
2022-03-15 23:10,53.70,0.00
2022-03-15 23:20,57.10,0.00
2022-03-15 23:30,59.70,0.00
2022-03-15 23:40,67.00,0.00
2022-03-15 23:50,65.30,0.00
2022-03-16 00:00,56.40,0.00
2022-03-16 00:10,54.60,0.00
2022-03-16 00:20,54.30,0.00
2022-03-16 00:30,58.40,0.00
2022-03-16 00:40,63.40,0.00
2022-03-16 00:50,53.00,0.00
2022-03-16 01:00,55.30,0.00
2022-03-16 01:10,59.80,0.00
2022-03-16 01:20,60.80,0.00
2022-03-16 01:30,71.00,0.00
2022-03-16 01:40,61.20,0.00
2022-03-16 01:50,56.80,0.00
2022-03-16 02:00,55.40,0.00
2022-03-16 02:10,53.90,0.00
2022-03-16 02:20,62.20,0.00
2022-03-16 02:30,60.60,0.00
2022-03-16 02:40,53.70,0.00
2022-03-16 02:50,58.00,0.00
2022-03-16 03:00,60.00,0.00
2022-03-16 03:10,62.20,0.00
2022-03-16 03:20,71.00,0.00
2022-03-16 03:30,60.10,0.00
2022-03-16 03:40,59.30,0.00
2022-03-16 03:50,59.40,0.00
2022-03-16 04:00,59.40,0.00
2022-03-16 04:10,68.90,0.00
2022-03-16 04:20,62.70,0.00
2022-03-16 04:30,54.90,0.00
2022-03-16 04:40,54.10,0.00
2022-03-16 04:50,58.60,0.00
2022-03-16 05:00,63.30,0.00
2022-03-16 05:10,64.80,0.00
2022-03-16 05:20,60.90,0.00
2022-03-16 05:30,251.10,0.00
2022-03-16 05:40,72.10,0.00
2022-03-16 05:50,87.40,0.00
2022-03-16 06:00,292.00,0.00
2022-03-16 06:10,444.00,0.00
2022-03-16 06:20,273.10,0.00
2022-03-16 06:30,249.50,0.00
2022-03-16 06:40,168.30,0.00
2022-03-16 06:50,285.60,0.00
2022-03-16 07:00,169.80,0.00
2022-03-16 07:10,118.30,0.00
2022-03-16 07:20,210.20,0.00
2022-03-16 07:30,238.90,0.00
2022-03-16 07:40,275.30,0.00
2022-03-16 07:50,172.60,0.00
2022-03-16 08:00,401.20,0.00
2022-03-16 08:10,404.50,0.00
2022-03-16 08:20,152.60,0.00
2022-03-16 08:30,158.10,0.00
2022-03-16 08:40,142.90,0.00
2022-03-16 08:50,130.20,0.00
2022-03-16 09:00,143.70,0.00
2022-03-16 09:10,253.00,0.00
2022-03-16 09:20,218.40,0.00
2022-03-16 09:30,129.10,0.00
2022-03-16 09:40,134.20,0.00
2022-03-16 09:50,150.60,0.00
2022-03-16 10:00,191.30,0.00
2022-03-16 10:10,174.80,0.00
2022-03-16 10:20,178.10,0.00
2022-03-16 10:30,241.60,0.00
2022-03-16 10:40,351.30,0.00
2022-03-16 10:50,303.10,0.00
2022-03-16 11:00,175.60,0.00
2022-03-16 11:10,178.60,0.00
2022-03-16 11:20,162.30,0.00
2022-03-16 11:30,241.00,0.00
2022-03-16 11:40,276.80,0.00
2022-03-16 11:50,157.20,0.00
2022-03-16 12:00,140.00,0.00
2022-03-16 12:10,243.40,0.00
2022-03-16 12:20,202.20,0.00
2022-03-16 12:30,178.20,0.00
2022-03-16 12:40,561.00,0.00
2022-03-16 12:50,157.30,0.00
2022-03-16 13:00,150.80,0.00
2022-03-16 13:10,316.80,0.00
2022-03-16 13:20,223.00,0.00
2022-03-16 13:30,176.50,0.00
2022-03-16 13:40,168.60,0.00
2022-03-16 13:50,164.30,0.00
2022-03-16 14:00,170.40,0.00
2022-03-16 14:10,185.00,0.00
2022-03-16 14:20,184.90,0.00
2022-03-16 14:30,237.90,0.00
2022-03-16 14:40,355.70,0.00
2022-03-16 14:50,193.30,0.00
2022-03-16 15:00,187.50,0.00
2022-03-16 15:10,194.70,0.00
2022-03-16 15:20,179.40,0.00
2022-03-16 15:30,140.20,0.00
2022-03-16 15:40,158.20,0.00
2022-03-16 15:50,142.40,0.00
2022-03-16 16:00,153.60,0.00
2022-03-16 16:10,141.20,0.00
2022-03-16 16:20,126.70,0.00
2022-03-16 16:30,101.90,0.00
2022-03-16 16:40,100.70,0.00
2022-03-16 16:50,109.90,0.00
2022-03-16 17:00,108.80,0.00
2022-03-16 17:10,103.00,0.00
2022-03-16 17:20,108.80,0.00
2022-03-16 17:30,107.80,0.00
2022-03-16 17:40,90.70,0.00
2022-03-16 17:50,119.80,0.00
2022-03-16 18:00,113.10,0.00
2022-03-16 18:10,112.90,0.00
2022-03-16 18:20,91.60,0.00
2022-03-16 18:30,87.30,0.00
2022-03-16 18:40,91.30,0.00
2022-03-16 18:50,79.80,0.00
2022-03-16 19:00,79.30,0.00
2022-03-16 19:10,85.20,0.00
2022-03-16 19:20,86.60,0.00
2022-03-16 19:30,96.00,0.00
2022-03-16 19:40,89.60,0.00
2022-03-16 19:50,85.40,0.00
2022-03-16 20:00,85.50,0.00
2022-03-16 20:10,85.00,0.00
2022-03-16 20:20,88.70,0.00
2022-03-16 20:30,86.80,0.00
2022-03-16 20:40,78.40,0.00
2022-03-16 20:50,78.20,0.00
2022-03-16 21:00,78.00,0.00
2022-03-16 21:10,81.40,0.00
2022-03-16 21:20,89.30,0.00
2022-03-16 21:30,78.90,0.00
2022-03-16 21:40,78.90,0.00
2022-03-16 21:50,79.20,0.00
2022-03-16 22:00,80.10,0.00
2022-03-16 22:10,96.00,0.00
2022-03-16 22:20,89.90,0.00
2022-03-16 22:30,85.90,0.00
2022-03-16 22:40,79.90,0.00
2022-03-16 22:50,79.10,0.00
2022-03-16 23:00,87.60,0.00
2022-03-16 23:10,86.80,0.00
2022-03-16 23:20,83.70,0.00
2022-03-16 23:30,86.20,0.00
2022-03-16 23:40,85.50,0.00
2022-03-16 23:50,90.20,0.00
2022-03-17 00:00,89.70,0.00
2022-03-17 00:10,80.30,0.00
2022-03-17 00:20,81.10,0.00
2022-03-17 00:30,80.40,0.00
2022-03-17 00:40,80.20,0.00
2022-03-17 00:50,91.50,0.00
2022-03-17 01:00,85.30,0.00
2022-03-17 01:10,86.70,0.00
2022-03-17 01:20,87.10,0.00
2022-03-17 01:30,87.10,0.00
2022-03-17 01:40,93.90,0.00
2022-03-17 01:50,93.10,0.00
2022-03-17 02:00,82.10,0.00
2022-03-17 02:10,81.70,0.00
2022-03-17 02:20,80.60,0.00
2022-03-17 02:30,82.50,0.00
2022-03-17 02:40,91.40,0.00
2022-03-17 02:50,85.30,0.00
2022-03-17 03:00,86.80,0.00
2022-03-17 03:10,86.60,0.00
2022-03-17 03:20,87.80,0.00
2022-03-17 03:30,98.10,0.00
2022-03-17 03:40,91.70,0.00
2022-03-17 03:50,87.20,0.00
2022-03-17 04:00,87.10,0.00
2022-03-17 04:10,87.00,0.00
2022-03-17 04:20,89.60,0.00
2022-03-17 04:30,91.10,0.00
2022-03-17 04:40,80.80,0.00
2022-03-17 04:50,80.10,0.00
2022-03-17 05:00,77.20,0.00
2022-03-17 05:10,77.50,0.00
2022-03-17 05:20,85.70,0.00
2022-03-17 05:30,238.70,0.00
2022-03-17 05:40,147.80,0.00
2022-03-17 05:50,156.50,0.00
2022-03-17 06:00,245.80,0.00
2022-03-17 06:10,425.00,0.00
2022-03-17 06:20,533.00,0.00
2022-03-17 06:30,161.70,0.00
2022-03-17 06:40,159.80,0.00
2022-03-17 06:50,235.10,0.00
2022-03-17 07:00,287.40,0.00
2022-03-17 07:10,159.80,0.00
2022-03-17 07:20,167.40,0.00
2022-03-17 07:30,230.90,0.00
2022-03-17 07:40,372.30,0.00
2022-03-17 07:50,164.50,0.00
2022-03-17 08:00,183.40,0.00
2022-03-17 08:10,237.20,0.00
2022-03-17 08:20,409.20,0.00
2022-03-17 08:30,244.70,0.00
2022-03-17 08:40,195.10,0.00
2022-03-17 08:50,166.70,0.00
2022-03-17 09:00,301.00,0.00
2022-03-17 09:10,229.10,0.00
2022-03-17 09:20,160.80,0.00
2022-03-17 09:30,159.90,0.00
2022-03-17 09:40,283.30,0.00
2022-03-17 09:50,221.80,0.00
2022-03-17 10:00,196.30,0.00
2022-03-17 10:10,222.60,0.00
2022-03-17 10:20,299.30,0.00
2022-03-17 10:30,238.70,0.00
2022-03-17 10:40,172.50,0.00
2022-03-17 10:50,155.60,0.00
2022-03-17 11:00,341.20,0.00
2022-03-17 11:10,442.00,0.00
2022-03-17 11:20,176.70,0.00
2022-03-17 11:30,287.20,0.00
2022-03-17 11:40,207.90,0.00
2022-03-17 11:50,182.40,0.00
2022-03-17 12:00,208.30,0.00
2022-03-17 12:10,196.60,0.00
2022-03-17 12:20,286.80,0.00
2022-03-17 12:30,189.60,0.00
2022-03-17 12:40,215.50,0.00
2022-03-17 12:50,201.20,0.00
2022-03-17 13:00,262.20,0.00
2022-03-17 13:10,199.70,0.00
2022-03-17 13:20,189.50,0.00
2022-03-17 13:30,195.70,0.00
2022-03-17 13:40,209.30,0.00
2022-03-17 13:50,204.20,0.00
2022-03-17 14:00,178.30,0.00
2022-03-17 14:10,151.10,0.00
2022-03-17 14:20,143.90,0.00
2022-03-17 14:30,146.10,0.00
2022-03-17 14:40,141.20,0.00
2022-03-17 14:50,129.90,0.00
2022-03-17 15:00,98.20,0.00
2022-03-17 15:10,85.50,0.00
2022-03-17 15:20,91.50,0.00
2022-03-17 15:30,84.80,0.00
2022-03-17 15:40,84.60,0.00
2022-03-17 15:50,84.40,0.00
2022-03-17 16:00,90.10,0.00
2022-03-17 16:10,87.60,0.00
2022-03-17 16:20,77.20,0.00
2022-03-17 16:30,77.90,0.00
2022-03-17 16:40,78.70,0.00
2022-03-17 16:50,83.30,0.00
2022-03-17 17:00,85.40,0.00
2022-03-17 17:10,81.00,0.00
2022-03-17 17:20,85.00,0.00
2022-03-17 17:30,89.20,0.00
2022-03-17 17:40,94.40,0.00
2022-03-17 17:50,121.00,0.00
2022-03-17 18:00,100.20,0.00
2022-03-17 18:10,90.90,0.00
2022-03-17 18:20,84.10,0.00
2022-03-17 18:30,85.50,0.00
2022-03-17 18:40,94.90,0.00
2022-03-17 18:50,85.00,0.00
2022-03-17 19:00,84.20,0.00
2022-03-17 19:10,89.10,0.00
2022-03-17 19:20,90.60,0.00
2022-03-17 19:30,101.40,0.00
2022-03-17 19:40,95.10,0.00
2022-03-17 19:50,89.90,0.00
2022-03-17 20:00,88.90,0.00
2022-03-17 20:10,89.20,0.00
2022-03-17 20:20,94.60,0.00
2022-03-17 20:30,89.60,0.00
2022-03-17 20:40,83.30,0.00
2022-03-17 20:50,82.50,0.00
2022-03-17 21:00,82.90,0.00
2022-03-17 21:10,88.90,0.00
2022-03-17 21:20,91.60,0.00
2022-03-17 21:30,82.30,0.00
2022-03-17 21:40,83.70,0.00
2022-03-17 21:50,83.60,0.00
2022-03-17 22:00,87.30,0.00
2022-03-17 22:10,102.20,0.00
2022-03-17 22:20,91.60,0.00
2022-03-17 22:30,88.90,0.00
2022-03-17 22:40,84.80,0.00
2022-03-17 22:50,82.20,0.00
2022-03-17 23:00,95.70,0.00
2022-03-17 23:10,88.30,0.00
2022-03-17 23:20,86.30,0.00
2022-03-17 23:30,88.20,0.00
2022-03-17 23:40,88.50,0.00
2022-03-17 23:50,96.90,0.00
2022-03-18 00:00,88.60,0.00
2022-03-18 00:10,83.50,0.00
2022-03-18 00:20,83.50,0.00
2022-03-18 00:30,83.00,0.00
2022-03-18 00:40,88.10,0.00
2022-03-18 00:50,91.20,0.00
2022-03-18 01:00,81.60,0.00
2022-03-18 01:10,87.20,0.00
2022-03-18 01:20,85.80,0.00
2022-03-18 01:30,87.30,0.00
2022-03-18 01:40,98.20,0.00
2022-03-18 01:50,86.50,0.00
2022-03-18 02:00,82.00,0.00
2022-03-18 02:10,81.00,0.00
2022-03-18 02:20,80.40,0.00
2022-03-18 02:30,89.00,0.00
2022-03-18 02:40,86.30,0.00
2022-03-18 02:50,83.70,0.00
2022-03-18 03:00,86.20,0.00
2022-03-18 03:10,85.90,0.00
2022-03-18 03:20,89.80,0.00
2022-03-18 03:30,97.70,0.00
2022-03-18 03:40,86.80,0.00
2022-03-18 03:50,86.20,0.00
2022-03-18 04:00,86.20,0.00
2022-03-18 04:10,86.30,0.00
2022-03-18 04:20,94.30,0.00
2022-03-18 04:30,86.00,0.00
2022-03-18 04:40,78.70,0.00
2022-03-18 04:50,77.40,0.00
2022-03-18 05:00,76.80,0.00
2022-03-18 05:10,80.50,0.00
2022-03-18 05:20,82.40,0.00
2022-03-18 05:30,74.10,0.00
2022-03-18 05:40,74.30,0.00
2022-03-18 05:50,156.70,0.00
2022-03-18 06:00,475.00,0.00
2022-03-18 06:10,156.30,0.00
2022-03-18 06:20,161.50,0.00
2022-03-18 06:30,165.50,0.00
2022-03-18 06:40,160.60,0.00
2022-03-18 06:50,160.70,0.00
2022-03-18 07:00,167.90,0.00
2022-03-18 07:10,186.40,0.00
2022-03-18 07:20,157.00,0.00
2022-03-18 07:30,152.10,0.00
2022-03-18 07:40,326.70,0.00
2022-03-18 07:50,175.90,0.00
2022-03-18 08:00,190.00,0.00
2022-03-18 08:10,187.00,0.00
2022-03-18 08:20,323.90,0.00
2022-03-18 08:30,180.80,0.00
2022-03-18 08:40,180.80,0.00
2022-03-18 08:50,340.10,0.00
2022-03-18 09:00,551.00,0.00
2022-03-18 09:10,224.70,0.00
2022-03-18 09:20,175.50,0.00
2022-03-18 09:30,211.30,0.00
2022-03-18 09:40,259.30,0.00
2022-03-18 09:50,165.70,0.00
2022-03-18 10:00,160.50,0.00
2022-03-18 10:10,374.80,0.00
2022-03-18 10:20,341.60,0.00
2022-03-18 10:30,228.10,0.00
2022-03-18 10:40,182.80,0.00
2022-03-18 10:50,299.30,0.00
2022-03-18 11:00,242.70,0.00
2022-03-18 11:10,170.20,0.00
2022-03-18 11:20,194.50,0.00
2022-03-18 11:30,178.80,0.00
2022-03-18 11:40,269.00,0.00
2022-03-18 11:50,208.60,0.00
2022-03-18 12:00,159.80,0.00
2022-03-18 12:10,167.40,0.00
2022-03-18 12:20,171.40,0.00
2022-03-18 12:30,173.20,0.00
2022-03-18 12:40,111.90,0.00
2022-03-18 12:50,100.90,0.00
2022-03-18 13:00,103.70,0.00
2022-03-18 13:10,106.60,0.00
2022-03-18 13:20,92.00,0.00
2022-03-18 13:30,91.00,0.00
2022-03-18 13:40,90.70,0.00
2022-03-18 13:50,93.50,0.00
2022-03-18 14:00,103.40,0.00
2022-03-18 14:10,89.80,0.00
2022-03-18 14:20,77.80,0.00
2022-03-18 14:30,71.70,0.00
2022-03-18 14:40,72.00,0.00
2022-03-18 14:50,83.90,0.00
2022-03-18 15:00,75.00,0.00
2022-03-18 15:10,71.80,0.00
2022-03-18 15:20,75.80,0.00
2022-03-18 15:30,77.20,0.00
2022-03-18 15:40,86.50,0.00
2022-03-18 15:50,83.80,0.00
2022-03-18 16:00,78.60,0.00
2022-03-18 16:10,71.40,0.00
2022-03-18 16:20,71.00,0.00
2022-03-18 16:30,76.60,0.00
2022-03-18 16:40,81.20,0.00
2022-03-18 16:50,71.10,0.00
2022-03-18 17:00,71.10,0.00
2022-03-18 17:10,71.40,0.00
2022-03-18 17:20,77.20,0.00
2022-03-18 17:30,93.30,0.00
2022-03-18 17:40,85.80,0.00
2022-03-18 17:50,79.50,0.00
2022-03-18 18:00,79.00,0.00
2022-03-18 18:10,77.90,0.00
2022-03-18 18:20,86.10,0.00
2022-03-18 18:30,83.30,0.00
2022-03-18 18:40,77.20,0.00
2022-03-18 18:50,77.40,0.00
2022-03-18 19:00,77.60,0.00
2022-03-18 19:10,88.10,0.00
2022-03-18 19:20,92.90,0.00
2022-03-18 19:30,82.90,0.00
2022-03-18 19:40,83.00,0.00
2022-03-18 19:50,83.50,0.00
2022-03-18 20:00,85.90,0.00
2022-03-18 20:10,95.80,0.00
2022-03-18 20:20,82.50,0.00
2022-03-18 20:30,77.60,0.00
2022-03-18 20:40,76.80,0.00
2022-03-18 20:50,76.80,0.00
2022-03-18 21:00,86.60,0.00
2022-03-18 21:10,80.80,0.00
2022-03-18 21:20,76.50,0.00
2022-03-18 21:30,76.80,0.00
2022-03-18 21:40,76.30,0.00
2022-03-18 21:50,83.70,0.00
2022-03-18 22:00,85.60,0.00
2022-03-18 22:10,84.30,0.00
2022-03-18 22:20,84.10,0.00
2022-03-18 22:30,82.90,0.00
2022-03-18 22:40,80.00,0.00
2022-03-18 22:50,88.60,0.00
2022-03-18 23:00,79.10,0.00
2022-03-18 23:10,78.20,0.00
2022-03-18 23:20,81.90,0.00
2022-03-18 23:30,84.20,0.00
2022-03-18 23:40,94.00,0.00
2022-03-18 23:50,89.00,0.00
2022-03-19 00:00,79.50,0.00
2022-03-19 00:10,79.10,0.00
2022-03-19 00:20,78.90,0.00
2022-03-19 00:30,83.10,0.00
2022-03-19 00:40,89.20,0.00
2022-03-19 00:50,78.10,0.00
2022-03-19 01:00,79.80,0.00
2022-03-19 01:10,85.40,0.00
2022-03-19 01:20,85.60,0.00
2022-03-19 01:30,97.50,0.00
2022-03-19 01:40,88.90,0.00
2022-03-19 01:50,82.60,0.00
2022-03-19 02:00,80.40,0.00
2022-03-19 02:10,79.90,0.00
2022-03-19 02:20,87.00,0.00
2022-03-19 02:30,85.50,0.00
2022-03-19 02:40,78.80,0.00
2022-03-19 02:50,83.20,0.00
2022-03-19 03:00,85.40,0.00
2022-03-19 03:10,87.40,0.00
2022-03-19 03:20,96.90,0.00
2022-03-19 03:30,85.90,0.00
2022-03-19 03:40,84.40,0.00
2022-03-19 03:50,84.10,0.00
2022-03-19 04:00,84.20,0.00
2022-03-19 04:10,92.40,0.00
2022-03-19 04:20,90.30,0.00
2022-03-19 04:30,81.60,0.00
2022-03-19 04:40,79.50,0.00
2022-03-19 04:50,74.70,0.00
2022-03-19 05:00,74.90,0.00
2022-03-19 05:10,85.20,0.00
2022-03-19 05:20,75.00,0.00
2022-03-19 05:30,75.00,0.00
2022-03-19 05:40,73.90,0.00
2022-03-19 05:50,75.90,0.00
2022-03-19 06:00,82.80,0.00
2022-03-19 06:10,79.20,0.00
2022-03-19 06:20,72.00,0.00
2022-03-19 06:30,72.30,0.00
2022-03-19 06:40,72.30,0.00
2022-03-19 06:50,74.50,0.00
2022-03-19 07:00,84.00,0.00
2022-03-19 07:10,73.20,0.00
2022-03-19 07:20,72.50,0.00
2022-03-19 07:30,72.30,0.00
2022-03-19 07:40,72.20,0.00
2022-03-19 07:50,79.80,0.00
2022-03-19 08:00,80.00,0.00
2022-03-19 08:10,78.00,0.00
2022-03-19 08:20,77.50,0.00
2022-03-19 08:30,77.50,0.00
2022-03-19 08:40,78.40,0.00
2022-03-19 08:50,89.50,0.00
2022-03-19 09:00,79.40,0.00
2022-03-19 09:10,72.30,0.00
2022-03-19 09:20,72.90,0.00
2022-03-19 09:30,72.20,0.00
2022-03-19 09:40,78.90,0.00
2022-03-19 09:50,79.80,0.00
2022-03-19 10:00,71.70,0.00
2022-03-19 10:10,71.70,0.00
2022-03-19 10:20,75.30,0.00
2022-03-19 10:30,78.30,0.00
2022-03-19 10:40,90.20,0.00
2022-03-19 10:50,82.00,0.00
2022-03-19 11:00,79.20,0.00
2022-03-19 11:10,79.20,0.00
2022-03-19 11:20,74.90,0.00
2022-03-19 11:30,79.20,0.00
2022-03-19 11:40,81.50,0.00
2022-03-19 11:50,72.30,0.00
2022-03-19 12:00,72.20,0.00
2022-03-19 12:10,71.70,0.00
2022-03-19 12:20,75.70,0.00
2022-03-19 12:30,89.50,0.00
2022-03-19 12:40,82.30,0.00
2022-03-19 12:50,79.00,0.00
2022-03-19 13:00,78.70,0.00
2022-03-19 13:10,78.10,0.00
2022-03-19 13:20,78.50,0.00
2022-03-19 13:30,83.60,0.00
2022-03-19 13:40,72.40,0.00
2022-03-19 13:50,72.20,0.00
2022-03-19 14:00,72.10,0.00
2022-03-19 14:10,71.80,0.00
2022-03-19 14:20,81.00,0.00
2022-03-19 14:30,77.40,0.00
2022-03-19 14:40,72.50,0.00
2022-03-19 14:50,72.50,0.00
2022-03-19 15:00,72.30,0.00
2022-03-19 15:10,75.00,0.00
2022-03-19 15:20,87.00,0.00
2022-03-19 15:30,77.90,0.00
2022-03-19 15:40,77.60,0.00
2022-03-19 15:50,77.80,0.00
2022-03-19 16:00,78.20,0.00
2022-03-19 16:10,79.80,0.00
2022-03-19 16:20,78.20,0.00
2022-03-19 16:30,71.70,0.00
2022-03-19 16:40,71.40,0.00
2022-03-19 16:50,71.30,0.00
2022-03-19 17:00,73.00,0.00
2022-03-19 17:10,83.30,0.00
2022-03-19 17:20,78.60,0.00
2022-03-19 17:30,82.00,0.00
2022-03-19 17:40,84.00,0.00
2022-03-19 17:50,80.50,0.00
2022-03-19 18:00,85.20,0.00
2022-03-19 18:10,87.30,0.00
2022-03-19 18:20,78.00,0.00
2022-03-19 18:30,78.00,0.00
2022-03-19 18:40,78.10,0.00
2022-03-19 18:50,78.20,0.00
2022-03-19 19:00,89.20,0.00
2022-03-19 19:10,88.40,0.00
2022-03-19 19:20,83.60,0.00
2022-03-19 19:30,83.60,0.00
2022-03-19 19:40,83.80,0.00
2022-03-19 19:50,86.90,0.00
2022-03-19 20:00,95.30,0.00
2022-03-19 20:10,84.00,0.00
2022-03-19 20:20,80.60,0.00
2022-03-19 20:30,78.20,0.00
2022-03-19 20:40,77.40,0.00
2022-03-19 20:50,83.80,0.00
2022-03-19 21:00,84.60,0.00
2022-03-19 21:10,77.00,0.00
2022-03-19 21:20,77.80,0.00
2022-03-19 21:30,77.50,0.00
2022-03-19 21:40,77.90,0.00
2022-03-19 21:50,86.80,0.00
2022-03-19 22:00,83.40,0.00
2022-03-19 22:10,84.70,0.00
2022-03-19 22:20,84.80,0.00
2022-03-19 22:30,83.40,0.00
2022-03-19 22:40,80.70,0.00
2022-03-19 22:50,89.40,0.00
2022-03-19 23:00,79.80,0.00
2022-03-19 23:10,78.80,0.00
2022-03-19 23:20,82.10,0.00
2022-03-19 23:30,84.40,0.00
2022-03-19 23:40,90.60,0.00
2022-03-19 23:50,92.90,0.00
2022-03-20 00:00,79.70,0.00
2022-03-20 00:10,79.40,0.00
2022-03-20 00:20,79.90,0.00
2022-03-20 00:30,79.30,0.00
2022-03-20 00:40,89.60,0.00
2022-03-20 00:50,83.00,0.00
2022-03-20 01:00,80.60,0.00
2022-03-20 01:10,85.50,0.00
2022-03-20 01:20,85.50,0.00
2022-03-20 01:30,88.70,0.00
2022-03-20 01:40,97.20,0.00
2022-03-20 01:50,82.90,0.00
2022-03-20 02:00,80.50,0.00
2022-03-20 02:10,79.80,0.00
2022-03-20 02:20,79.40,0.00
2022-03-20 02:30,86.80,0.00
2022-03-20 02:40,85.90,0.00
2022-03-20 02:50,82.80,0.00
2022-03-20 03:00,85.50,0.00
2022-03-20 03:10,85.20,0.00
2022-03-20 03:20,85.30,0.00
2022-03-20 03:30,95.90,0.00
2022-03-20 03:40,88.50,0.00
2022-03-20 03:50,84.30,0.00
2022-03-20 04:00,84.50,0.00
2022-03-20 04:10,84.70,0.00
2022-03-20 04:20,85.10,0.00
2022-03-20 04:30,93.00,0.00
